,equity
2025-08-03 11:00:36.657457+00:00,10000.0
2025-08-03 12:00:36.657457+00:00,10000.0
2025-08-03 13:00:36.657457+00:00,10000.0
2025-08-03 14:00:36.657457+00:00,10000.0
2025-08-03 15:00:36.657457+00:00,10000.0
2025-08-03 16:00:36.657457+00:00,10000.0
2025-08-03 17:00:36.657457+00:00,10000.0
2025-08-03 18:00:36.657457+00:00,10000.0
2025-08-03 19:00:36.657457+00:00,10000.0
2025-08-03 20:00:36.657457+00:00,10000.0
2025-08-03 21:00:36.657457+00:00,10000.0
2025-08-03 22:00:36.657457+00:00,10000.0
2025-08-03 23:00:36.657457+00:00,10000.0
2025-08-04 00:00:36.657457+00:00,10000.0
2025-08-04 01:00:36.657457+00:00,10000.0
2025-08-04 02:00:36.657457+00:00,10000.0
2025-08-04 03:00:36.657457+00:00,10000.0
2025-08-04 04:00:36.657457+00:00,10000.0
2025-08-04 05:00:36.657457+00:00,10000.0
2025-08-04 06:00:36.657457+00:00,10000.0
2025-08-04 07:00:36.657457+00:00,10000.0
2025-08-04 08:00:36.657457+00:00,10000.0
2025-08-04 09:00:36.657457+00:00,10000.0
2025-08-04 10:00:36.657457+00:00,10000.0
2025-08-04 11:00:36.657457+00:00,10000.0
2025-08-04 12:00:36.657457+00:00,10000.0
2025-08-04 13:00:36.657457+00:00,10000.0
2025-08-04 14:00:36.657457+00:00,10000.0
2025-08-04 15:00:36.657457+00:00,10000.0
2025-08-04 16:00:36.657457+00:00,10000.0
2025-08-04 17:00:36.657457+00:00,9992.360336764594
2025-08-04 18:00:36.657457+00:00,9972.277763018943
2025-08-04 19:00:36.657457+00:00,9972.277763018943
2025-08-04 20:00:36.657457+00:00,9972.277763018943
2025-08-04 21:00:36.657457+00:00,9972.277763018943
2025-08-04 22:00:36.657457+00:00,9972.277763018943
2025-08-04 23:00:36.657457+00:00,9972.277763018943
2025-08-05 00:00:36.657457+00:00,9972.277763018943
2025-08-05 01:00:36.657457+00:00,9972.277763018943
2025-08-05 02:00:36.657457+00:00,9972.277763018943
2025-08-05 03:00:36.657457+00:00,9972.277763018943
2025-08-05 04:00:36.657457+00:00,9981.740608917824
2025-08-05 05:00:36.657457+00:00,10032.201217319627
2025-08-05 06:00:36.657457+00:00,10062.962817297297
2025-08-05 07:00:36.657457+00:00,10125.128006243038
2025-08-05 08:00:36.657457+00:00,10081.314876776867
2025-08-05 09:00:36.657457+00:00,10074.779754237708
2025-08-05 10:00:36.657457+00:00,10064.03640285134
2025-08-05 11:00:36.657457+00:00,10068.138718033731
2025-08-05 12:00:36.657457+00:00,10075.574399579744
