,equity
2025-08-03 10:45:35.529016+00:00,10000.0
2025-08-03 11:45:35.529016+00:00,10000.0
2025-08-03 12:45:35.529016+00:00,10000.0
2025-08-03 13:45:35.529016+00:00,10000.0
2025-08-03 14:45:35.529016+00:00,10000.0
2025-08-03 15:45:35.529016+00:00,10000.0
2025-08-03 16:45:35.529016+00:00,10000.0
2025-08-03 17:45:35.529016+00:00,10000.0
2025-08-03 18:45:35.529016+00:00,10000.0
2025-08-03 19:45:35.529016+00:00,10000.0
2025-08-03 20:45:35.529016+00:00,10000.0
2025-08-03 21:45:35.529016+00:00,10000.0
2025-08-03 22:45:35.529016+00:00,10000.0
2025-08-03 23:45:35.529016+00:00,10000.0
2025-08-04 00:45:35.529016+00:00,10000.0
2025-08-04 01:45:35.529016+00:00,10000.0
2025-08-04 02:45:35.529016+00:00,10000.0
2025-08-04 03:45:35.529016+00:00,10000.0
2025-08-04 04:45:35.529016+00:00,10000.0
2025-08-04 05:45:35.529016+00:00,10000.0
2025-08-04 06:45:35.529016+00:00,10000.0
2025-08-04 07:45:35.529016+00:00,10000.0
2025-08-04 08:45:35.529016+00:00,10000.0
2025-08-04 09:45:35.529016+00:00,10000.0
2025-08-04 10:45:35.529016+00:00,10000.0
2025-08-04 11:45:35.529016+00:00,10000.0
2025-08-04 12:45:35.529016+00:00,10000.0
2025-08-04 13:45:35.529016+00:00,10000.0
2025-08-04 14:45:35.529016+00:00,10000.0
2025-08-04 15:45:35.529016+00:00,10000.0
2025-08-04 16:45:35.529016+00:00,9999.951723065029
2025-08-04 17:45:35.529016+00:00,10052.370799628672
2025-08-04 18:45:35.529016+00:00,10094.3169516697
2025-08-04 19:45:35.529016+00:00,10051.181510638286
2025-08-04 20:45:35.529016+00:00,10016.622010735538
2025-08-04 21:45:35.529016+00:00,9953.130740168319
2025-08-04 22:45:35.529016+00:00,9913.884129331198
2025-08-04 23:45:35.529016+00:00,10006.593078016907
2025-08-05 00:45:35.529016+00:00,9964.9589493426
2025-08-05 01:45:35.529016+00:00,9928.858540207133
2025-08-05 02:45:35.529016+00:00,9945.532938713746
2025-08-05 03:45:35.529016+00:00,9934.91306178974
2025-08-05 04:45:35.529016+00:00,9924.07011340024
2025-08-05 05:45:35.529016+00:00,9924.07011340024
2025-08-05 06:45:35.529016+00:00,9924.07011340024
2025-08-05 07:45:35.529016+00:00,9924.07011340024
2025-08-05 08:45:35.529016+00:00,9924.07011340024
2025-08-05 09:45:35.529016+00:00,9924.07011340024
2025-08-05 10:45:35.529016+00:00,9924.07011340024
2025-08-05 11:45:35.529016+00:00,9924.07011340024
2025-08-05 12:45:35.529016+00:00,9924.07011340024
2025-08-05 13:45:35.529016+00:00,9924.07011340024
2025-08-05 14:45:35.529016+00:00,9924.07011340024
2025-08-05 15:45:35.529016+00:00,9924.07011340024
2025-08-05 16:45:35.529016+00:00,9895.922955517608
2025-08-05 17:45:35.529016+00:00,9864.353915763206
2025-08-05 18:45:35.529016+00:00,9906.147725944666
2025-08-05 19:45:35.529016+00:00,9923.335438619222
2025-08-05 20:45:35.529016+00:00,9972.990138352767
2025-08-05 21:45:35.529016+00:00,10027.257656909667
2025-08-05 22:45:35.529016+00:00,10003.91726661219
2025-08-05 23:45:35.529016+00:00,10010.648111587701
2025-08-06 00:45:35.529016+00:00,10018.93832068682
2025-08-06 01:45:35.529016+00:00,10064.558657792426
2025-08-06 02:45:35.529016+00:00,10072.684423684814
2025-08-06 03:45:35.529016+00:00,10059.41485525872
2025-08-06 04:45:35.529016+00:00,10029.70632766644
2025-08-06 05:45:35.529016+00:00,9986.640845834863
2025-08-06 06:45:35.529016+00:00,9950.639125590464
2025-08-06 07:45:35.529016+00:00,9982.250666756307
2025-08-06 08:45:35.529016+00:00,10047.500870290913
2025-08-06 09:45:35.529016+00:00,9970.220649095329
2025-08-06 10:45:35.529016+00:00,9973.683770786283
2025-08-06 11:45:35.529016+00:00,9964.257053528807
2025-08-06 12:45:35.529016+00:00,9927.688838115038
2025-08-06 13:45:35.529016+00:00,9918.446878191598
2025-08-06 14:45:35.529016+00:00,9978.897016490702
2025-08-06 15:45:35.529016+00:00,9979.168248937867
2025-08-06 16:45:35.529016+00:00,9979.168248937867
2025-08-06 17:45:35.529016+00:00,9991.291232778327
2025-08-06 18:45:35.529016+00:00,9958.822913167573
2025-08-06 19:45:35.529016+00:00,9958.822913167573
2025-08-06 20:45:35.529016+00:00,9895.36271476884
2025-08-06 21:45:35.529016+00:00,9829.288730519625
2025-08-06 22:45:35.529016+00:00,9829.288730519625
2025-08-06 23:45:35.529016+00:00,9829.288730519625
2025-08-07 00:45:35.529016+00:00,9829.288730519625
2025-08-07 01:45:35.529016+00:00,9829.288730519625
2025-08-07 02:45:35.529016+00:00,9829.288730519625
2025-08-07 03:45:35.529016+00:00,9829.288730519625
2025-08-07 04:45:35.529016+00:00,9829.288730519625
2025-08-07 05:45:35.529016+00:00,9829.288730519625
2025-08-07 06:45:35.529016+00:00,9829.288730519625
2025-08-07 07:45:35.529016+00:00,9829.288730519625
2025-08-07 08:45:35.529016+00:00,9829.288730519625
2025-08-07 09:45:35.529016+00:00,9829.288730519625
2025-08-07 10:45:35.529016+00:00,9829.288730519625
2025-08-07 11:45:35.529016+00:00,9829.288730519625
2025-08-07 12:45:35.529016+00:00,9829.288730519625
2025-08-07 13:45:35.529016+00:00,9829.288730519625
