,equity
2025-08-03 20:47:18.593853+00:00,10000.0
2025-08-03 21:47:18.593853+00:00,10000.0
2025-08-03 22:47:18.593853+00:00,10000.0
2025-08-03 23:47:18.593853+00:00,10000.0
2025-08-04 00:47:18.593853+00:00,10000.0
2025-08-04 01:47:18.593853+00:00,10000.0
2025-08-04 02:47:18.593853+00:00,10000.0
2025-08-04 03:47:18.593853+00:00,10000.0
2025-08-04 04:47:18.593853+00:00,10000.0
2025-08-04 05:47:18.593853+00:00,10000.0
2025-08-04 06:47:18.593853+00:00,10000.0
2025-08-04 07:47:18.593853+00:00,10000.0
2025-08-04 08:47:18.593853+00:00,10000.0
2025-08-04 09:47:18.593853+00:00,10000.0
2025-08-04 10:47:18.593853+00:00,10000.0
2025-08-04 11:47:18.593853+00:00,10000.0
2025-08-04 12:47:18.593853+00:00,10000.0
2025-08-04 13:47:18.593853+00:00,10000.0
2025-08-04 14:47:18.593853+00:00,10000.0
2025-08-04 15:47:18.593853+00:00,10000.0
2025-08-04 16:47:18.593853+00:00,10000.0
2025-08-04 17:47:18.593853+00:00,10000.0
2025-08-04 18:47:18.593853+00:00,10000.0
2025-08-04 19:47:18.593853+00:00,10000.0
2025-08-04 20:47:18.593853+00:00,10000.0
2025-08-04 21:47:18.593853+00:00,10000.0
2025-08-04 22:47:18.593853+00:00,10000.0
2025-08-04 23:47:18.593853+00:00,10000.0
2025-08-05 00:47:18.593853+00:00,10000.0
2025-08-05 01:47:18.593853+00:00,10000.0
2025-08-05 02:47:18.593853+00:00,10000.0
2025-08-05 03:47:18.593853+00:00,10000.0
2025-08-05 04:47:18.593853+00:00,10000.0
2025-08-05 05:47:18.593853+00:00,10000.0
2025-08-05 06:47:18.593853+00:00,10000.0
2025-08-05 07:47:18.593853+00:00,10000.0
2025-08-05 08:47:18.593853+00:00,10000.0
2025-08-05 09:47:18.593853+00:00,10000.0
2025-08-05 10:47:18.593853+00:00,10000.0
2025-08-05 11:47:18.593853+00:00,10000.0
2025-08-05 12:47:18.593853+00:00,10000.0
2025-08-05 13:47:18.593853+00:00,10000.0
2025-08-05 14:47:18.593853+00:00,10000.0
2025-08-05 15:47:18.593853+00:00,10000.0
2025-08-05 16:47:18.593853+00:00,10000.0
2025-08-05 17:47:18.593853+00:00,10000.0
2025-08-05 18:47:18.593853+00:00,10000.0
2025-08-05 19:47:18.593853+00:00,10000.0
2025-08-05 20:47:18.593853+00:00,10000.0
2025-08-05 21:47:18.593853+00:00,10000.0
2025-08-05 22:47:18.593853+00:00,10000.0
2025-08-05 23:47:18.593853+00:00,10000.0
2025-08-06 00:47:18.593853+00:00,10000.0
2025-08-06 01:47:18.593853+00:00,10000.0
2025-08-06 02:47:18.593853+00:00,10000.0
2025-08-06 03:47:18.593853+00:00,10000.0
2025-08-06 04:47:18.593853+00:00,10000.0
2025-08-06 05:47:18.593853+00:00,10000.0
2025-08-06 06:47:18.593853+00:00,10000.0
2025-08-06 07:47:18.593853+00:00,10000.0
2025-08-06 08:47:18.593853+00:00,10000.0
2025-08-06 09:47:18.593853+00:00,10000.0
2025-08-06 10:47:18.593853+00:00,10000.0
2025-08-06 11:47:18.593853+00:00,10000.0
2025-08-06 12:47:18.593853+00:00,10000.0
2025-08-06 13:47:18.593853+00:00,10000.0
2025-08-06 14:47:18.593853+00:00,10000.0
2025-08-06 15:47:18.593853+00:00,10000.0
2025-08-06 16:47:18.593853+00:00,10000.0
2025-08-06 17:47:18.593853+00:00,10000.0
2025-08-06 18:47:18.593853+00:00,10000.0
2025-08-06 19:47:18.593853+00:00,10000.0
2025-08-06 20:47:18.593853+00:00,10000.0
2025-08-06 21:47:18.593853+00:00,10000.0
2025-08-06 22:47:18.593853+00:00,10000.0
2025-08-06 23:47:18.593853+00:00,10000.0
2025-08-07 00:47:18.593853+00:00,10000.0
2025-08-07 01:47:18.593853+00:00,10000.0
2025-08-07 02:47:18.593853+00:00,10000.0
2025-08-07 03:47:18.593853+00:00,10000.0
2025-08-07 04:47:18.593853+00:00,10000.0
2025-08-07 05:47:18.593853+00:00,10000.0
2025-08-07 06:47:18.593853+00:00,10000.0
2025-08-07 07:47:18.593853+00:00,10000.0
2025-08-07 08:47:18.593853+00:00,10000.0
2025-08-07 09:47:18.593853+00:00,10000.0
2025-08-07 10:47:18.593853+00:00,10000.0
2025-08-07 11:47:18.593853+00:00,10000.0
2025-08-07 12:47:18.593853+00:00,10000.0
2025-08-07 13:47:18.593853+00:00,10000.0
2025-08-07 14:47:18.593853+00:00,10000.0
2025-08-07 15:47:18.593853+00:00,10000.0
2025-08-07 16:47:18.593853+00:00,10000.0
2025-08-07 17:47:18.593853+00:00,10000.0
2025-08-07 18:47:18.593853+00:00,10000.0
2025-08-07 19:47:18.593853+00:00,10000.0
2025-08-07 20:47:18.593853+00:00,10000.0
2025-08-07 21:47:18.593853+00:00,10000.0
2025-08-07 22:47:18.593853+00:00,10000.0
2025-08-07 23:47:18.593853+00:00,10000.0
2025-08-08 00:47:18.593853+00:00,10000.0
2025-08-08 01:47:18.593853+00:00,10000.0
2025-08-08 02:47:18.593853+00:00,10000.0
2025-08-08 03:47:18.593853+00:00,10000.0
2025-08-08 04:47:18.593853+00:00,10000.0
2025-08-08 05:47:18.593853+00:00,10000.0
2025-08-08 06:47:18.593853+00:00,10000.0
2025-08-08 07:47:18.593853+00:00,10000.0
2025-08-08 08:47:18.593853+00:00,10000.0
2025-08-08 09:47:18.593853+00:00,10000.0
2025-08-08 10:47:18.593853+00:00,10000.0
2025-08-08 11:47:18.593853+00:00,10000.0
2025-08-08 12:47:18.593853+00:00,10000.0
2025-08-08 13:47:18.593853+00:00,10000.0
2025-08-08 14:47:18.593853+00:00,10000.0
2025-08-08 15:47:18.593853+00:00,10000.0
2025-08-08 16:47:18.593853+00:00,10000.0
2025-08-08 17:47:18.593853+00:00,10000.0
2025-08-08 18:47:18.593853+00:00,10000.0
2025-08-08 19:47:18.593853+00:00,10000.0
2025-08-08 20:47:18.593853+00:00,10000.0
2025-08-08 21:47:18.593853+00:00,10000.0
2025-08-08 22:47:18.593853+00:00,10000.0
2025-08-08 23:47:18.593853+00:00,10000.0
2025-08-09 00:47:18.593853+00:00,10000.0
2025-08-09 01:47:18.593853+00:00,10000.0
2025-08-09 02:47:18.593853+00:00,10000.0
2025-08-09 03:47:18.593853+00:00,10000.0
2025-08-09 04:47:18.593853+00:00,10000.0
2025-08-09 05:47:18.593853+00:00,10000.0
2025-08-09 06:47:18.593853+00:00,10000.0
2025-08-09 07:47:18.593853+00:00,10000.0
2025-08-09 08:47:18.593853+00:00,10000.0
2025-08-09 09:47:18.593853+00:00,10000.0
2025-08-09 10:47:18.593853+00:00,10000.0
2025-08-09 11:47:18.593853+00:00,10000.0
2025-08-09 12:47:18.593853+00:00,10000.0
2025-08-09 13:47:18.593853+00:00,10000.0
2025-08-09 14:47:18.593853+00:00,10000.0
2025-08-09 15:47:18.593853+00:00,10000.0
2025-08-09 16:47:18.593853+00:00,10000.0
2025-08-09 17:47:18.593853+00:00,10000.0
2025-08-09 18:47:18.593853+00:00,10000.0
2025-08-09 19:47:18.593853+00:00,10000.0
2025-08-09 20:47:18.593853+00:00,10000.0
2025-08-09 21:47:18.593853+00:00,10000.0
2025-08-09 22:47:18.593853+00:00,10000.0
2025-08-09 23:47:18.593853+00:00,10000.0
2025-08-10 00:47:18.593853+00:00,10000.0
2025-08-10 01:47:18.593853+00:00,10000.0
2025-08-10 02:47:18.593853+00:00,10000.0
2025-08-10 03:47:18.593853+00:00,10000.0
2025-08-10 04:47:18.593853+00:00,10000.0
2025-08-10 05:47:18.593853+00:00,10000.0
2025-08-10 06:47:18.593853+00:00,10000.0
2025-08-10 07:47:18.593853+00:00,10000.0
2025-08-10 08:47:18.593853+00:00,10000.0
2025-08-10 09:47:18.593853+00:00,10000.0
2025-08-10 10:47:18.593853+00:00,10000.0
2025-08-10 11:47:18.593853+00:00,10000.0
2025-08-10 12:47:18.593853+00:00,10000.0
2025-08-10 13:47:18.593853+00:00,10000.0
2025-08-10 14:47:18.593853+00:00,10000.0
2025-08-10 15:47:18.593853+00:00,10000.0
2025-08-10 16:47:18.593853+00:00,10000.0
2025-08-10 17:47:18.593853+00:00,10000.0
2025-08-10 18:47:18.593853+00:00,10000.0
2025-08-10 19:47:18.593853+00:00,10000.0
2025-08-10 20:47:18.593853+00:00,10000.0
2025-08-10 21:47:18.593853+00:00,10000.0
2025-08-10 22:47:18.593853+00:00,10000.0
2025-08-10 23:47:18.593853+00:00,10000.0
2025-08-11 00:47:18.593853+00:00,10000.0
2025-08-11 01:47:18.593853+00:00,10000.0
2025-08-11 02:47:18.593853+00:00,10000.0
2025-08-11 03:47:18.593853+00:00,10000.0
2025-08-11 04:47:18.593853+00:00,10000.0
2025-08-11 05:47:18.593853+00:00,10000.0
2025-08-11 06:47:18.593853+00:00,10000.0
2025-08-11 07:47:18.593853+00:00,10000.0
2025-08-11 08:47:18.593853+00:00,10000.0
2025-08-11 09:47:18.593853+00:00,10000.0
2025-08-11 10:47:18.593853+00:00,10000.0
2025-08-11 11:47:18.593853+00:00,10000.0
2025-08-11 12:47:18.593853+00:00,10000.0
2025-08-11 13:47:18.593853+00:00,10000.0
2025-08-11 14:47:18.593853+00:00,10000.0
2025-08-11 15:47:18.593853+00:00,10000.0
2025-08-11 16:47:18.593853+00:00,10000.0
2025-08-11 17:47:18.593853+00:00,10000.0
2025-08-11 18:47:18.593853+00:00,10000.0
2025-08-11 19:47:18.593853+00:00,10000.0
2025-08-11 20:47:18.593853+00:00,10000.0
2025-08-11 21:47:18.593853+00:00,10000.0
2025-08-11 22:47:18.593853+00:00,10000.0
2025-08-11 23:47:18.593853+00:00,10000.0
2025-08-12 00:47:18.593853+00:00,10000.0
2025-08-12 01:47:18.593853+00:00,10000.0
2025-08-12 02:47:18.593853+00:00,10000.0
2025-08-12 03:47:18.593853+00:00,10000.0
2025-08-12 04:47:18.593853+00:00,10000.0
2025-08-12 05:47:18.593853+00:00,10000.0
2025-08-12 06:47:18.593853+00:00,10000.0
2025-08-12 07:47:18.593853+00:00,10000.0
2025-08-12 08:47:18.593853+00:00,10000.0
2025-08-12 09:47:18.593853+00:00,10000.0
2025-08-12 10:47:18.593853+00:00,10000.0
2025-08-12 11:47:18.593853+00:00,10000.0
2025-08-12 12:47:18.593853+00:00,10000.0
2025-08-12 13:47:18.593853+00:00,10000.0
2025-08-12 14:47:18.593853+00:00,10000.0
2025-08-12 15:47:18.593853+00:00,10000.0
2025-08-12 16:47:18.593853+00:00,10000.0
2025-08-12 17:47:18.593853+00:00,10000.0
2025-08-12 18:47:18.593853+00:00,10000.0
2025-08-12 19:47:18.593853+00:00,10000.0
2025-08-12 20:47:18.593853+00:00,10000.0
2025-08-12 21:47:18.593853+00:00,10000.0
2025-08-12 22:47:18.593853+00:00,10000.0
2025-08-12 23:47:18.593853+00:00,10000.0
2025-08-13 00:47:18.593853+00:00,10000.0
2025-08-13 01:47:18.593853+00:00,10000.0
2025-08-13 02:47:18.593853+00:00,10000.0
2025-08-13 03:47:18.593853+00:00,10000.0
2025-08-13 04:47:18.593853+00:00,10000.0
2025-08-13 05:47:18.593853+00:00,10000.0
2025-08-13 06:47:18.593853+00:00,10000.0
2025-08-13 07:47:18.593853+00:00,10000.0
2025-08-13 08:47:18.593853+00:00,10000.0
2025-08-13 09:47:18.593853+00:00,10000.0
2025-08-13 10:47:18.593853+00:00,10000.0
2025-08-13 11:47:18.593853+00:00,10000.0
2025-08-13 12:47:18.593853+00:00,10000.0
2025-08-13 13:47:18.593853+00:00,10000.0
2025-08-13 14:47:18.593853+00:00,10000.0
2025-08-13 15:47:18.593853+00:00,10000.0
2025-08-13 16:47:18.593853+00:00,10000.0
2025-08-13 17:47:18.593853+00:00,10000.0
2025-08-13 18:47:18.593853+00:00,10000.0
2025-08-13 19:47:18.593853+00:00,10000.0
2025-08-13 20:47:18.593853+00:00,10000.0
2025-08-13 21:47:18.593853+00:00,10000.0
2025-08-13 22:47:18.593853+00:00,10000.0
2025-08-13 23:47:18.593853+00:00,10000.0
2025-08-14 00:47:18.593853+00:00,10000.0
2025-08-14 01:47:18.593853+00:00,10000.0
2025-08-14 02:47:18.593853+00:00,10000.0
2025-08-14 03:47:18.593853+00:00,10000.0
2025-08-14 04:47:18.593853+00:00,10000.0
2025-08-14 05:47:18.593853+00:00,10000.0
2025-08-14 06:47:18.593853+00:00,10000.0
2025-08-14 07:47:18.593853+00:00,10000.0
2025-08-14 08:47:18.593853+00:00,10000.0
2025-08-14 09:47:18.593853+00:00,10000.0
2025-08-14 10:47:18.593853+00:00,10000.0
2025-08-14 11:47:18.593853+00:00,10000.0
2025-08-14 12:47:18.593853+00:00,10000.0
2025-08-14 13:47:18.593853+00:00,10000.0
2025-08-14 14:47:18.593853+00:00,10000.0
2025-08-14 15:47:18.593853+00:00,10000.0
2025-08-14 16:47:18.593853+00:00,10000.0
2025-08-14 17:47:18.593853+00:00,10000.0
2025-08-14 18:47:18.593853+00:00,10000.0
2025-08-14 19:47:18.593853+00:00,10000.0
2025-08-14 20:47:18.593853+00:00,10000.0
2025-08-14 21:47:18.593853+00:00,10000.0
2025-08-14 22:47:18.593853+00:00,10000.0
2025-08-14 23:47:18.593853+00:00,10000.0
2025-08-15 00:47:18.593853+00:00,10000.0
2025-08-15 01:47:18.593853+00:00,10000.0
2025-08-15 02:47:18.593853+00:00,10000.0
2025-08-15 03:47:18.593853+00:00,10000.0
2025-08-15 04:47:18.593853+00:00,10000.0
2025-08-15 05:47:18.593853+00:00,10000.0
2025-08-15 06:47:18.593853+00:00,10000.0
2025-08-15 07:47:18.593853+00:00,10000.0
2025-08-15 08:47:18.593853+00:00,10000.0
2025-08-15 09:47:18.593853+00:00,10000.0
2025-08-15 10:47:18.593853+00:00,10000.0
2025-08-15 11:47:18.593853+00:00,10000.0
2025-08-15 12:47:18.593853+00:00,10000.0
2025-08-15 13:47:18.593853+00:00,10000.0
2025-08-15 14:47:18.593853+00:00,10000.0
2025-08-15 15:47:18.593853+00:00,10000.0
2025-08-15 16:47:18.593853+00:00,10000.0
2025-08-15 17:47:18.593853+00:00,10000.0
2025-08-15 18:47:18.593853+00:00,10000.0
2025-08-15 19:47:18.593853+00:00,10000.0
2025-08-15 20:47:18.593853+00:00,10000.0
2025-08-15 21:47:18.593853+00:00,10000.0
2025-08-15 22:47:18.593853+00:00,10000.0
2025-08-15 23:47:18.593853+00:00,10000.0
2025-08-16 00:47:18.593853+00:00,10000.0
2025-08-16 01:47:18.593853+00:00,10000.0
2025-08-16 02:47:18.593853+00:00,10000.0
2025-08-16 03:47:18.593853+00:00,10000.0
2025-08-16 04:47:18.593853+00:00,10000.0
2025-08-16 05:47:18.593853+00:00,10000.0
2025-08-16 06:47:18.593853+00:00,10000.0
2025-08-16 07:47:18.593853+00:00,10000.0
2025-08-16 08:47:18.593853+00:00,10000.0
2025-08-16 09:47:18.593853+00:00,10000.0
2025-08-16 10:47:18.593853+00:00,10000.0
2025-08-16 11:47:18.593853+00:00,10000.0
2025-08-16 12:47:18.593853+00:00,10000.0
2025-08-16 13:47:18.593853+00:00,10000.0
2025-08-16 14:47:18.593853+00:00,10000.0
2025-08-16 15:47:18.593853+00:00,10000.0
2025-08-16 16:47:18.593853+00:00,10000.0
2025-08-16 17:47:18.593853+00:00,10000.0
2025-08-16 18:47:18.593853+00:00,10000.0
2025-08-16 19:47:18.593853+00:00,10000.0
2025-08-16 20:47:18.593853+00:00,10000.0
2025-08-16 21:47:18.593853+00:00,10000.0
2025-08-16 22:47:18.593853+00:00,10000.0
2025-08-16 23:47:18.593853+00:00,10000.0
2025-08-17 00:47:18.593853+00:00,10000.0
2025-08-17 01:47:18.593853+00:00,10000.0
2025-08-17 02:47:18.593853+00:00,10000.0
2025-08-17 03:47:18.593853+00:00,10000.0
2025-08-17 04:47:18.593853+00:00,10000.0
2025-08-17 05:47:18.593853+00:00,10000.0
2025-08-17 06:47:18.593853+00:00,10000.0
2025-08-17 07:47:18.593853+00:00,10000.0
2025-08-17 08:47:18.593853+00:00,10000.0
2025-08-17 09:47:18.593853+00:00,10000.0
2025-08-17 10:47:18.593853+00:00,10000.0
2025-08-17 11:47:18.593853+00:00,10000.0
2025-08-17 12:47:18.593853+00:00,10000.0
2025-08-17 13:47:18.593853+00:00,10000.0
2025-08-17 14:47:18.593853+00:00,10000.0
2025-08-17 15:47:18.593853+00:00,10000.0
2025-08-17 16:47:18.593853+00:00,10000.0
2025-08-17 17:47:18.593853+00:00,10000.0
2025-08-17 18:47:18.593853+00:00,10000.0
2025-08-17 19:47:18.593853+00:00,10000.0
2025-08-17 20:47:18.593853+00:00,10000.0
2025-08-17 21:47:18.593853+00:00,10000.0
2025-08-17 22:47:18.593853+00:00,10000.0
2025-08-17 23:47:18.593853+00:00,10000.0
2025-08-18 00:47:18.593853+00:00,10000.0
2025-08-18 01:47:18.593853+00:00,10000.0
2025-08-18 02:47:18.593853+00:00,10000.0
2025-08-18 03:47:18.593853+00:00,10000.0
2025-08-18 04:47:18.593853+00:00,10000.0
2025-08-18 05:47:18.593853+00:00,10000.0
2025-08-18 06:47:18.593853+00:00,10000.0
2025-08-18 07:47:18.593853+00:00,10000.0
2025-08-18 08:47:18.593853+00:00,10000.0
2025-08-18 09:47:18.593853+00:00,10000.0
2025-08-18 10:47:18.593853+00:00,10000.0
2025-08-18 11:47:18.593853+00:00,10000.0
2025-08-18 12:47:18.593853+00:00,10000.0
2025-08-18 13:47:18.593853+00:00,10000.0
2025-08-18 14:47:18.593853+00:00,10000.0
2025-08-18 15:47:18.593853+00:00,10000.0
2025-08-18 16:47:18.593853+00:00,10000.0
2025-08-18 17:47:18.593853+00:00,10000.0
2025-08-18 18:47:18.593853+00:00,10000.0
2025-08-18 19:47:18.593853+00:00,10000.0
2025-08-18 20:47:18.593853+00:00,10000.0
2025-08-18 21:47:18.593853+00:00,10000.0
2025-08-18 22:47:18.593853+00:00,10000.0
2025-08-18 23:47:18.593853+00:00,10000.0
2025-08-19 00:47:18.593853+00:00,10000.0
2025-08-19 01:47:18.593853+00:00,10000.0
2025-08-19 02:47:18.593853+00:00,10000.0
2025-08-19 03:47:18.593853+00:00,10000.0
2025-08-19 04:47:18.593853+00:00,10000.0
2025-08-19 05:47:18.593853+00:00,10000.0
2025-08-19 06:47:18.593853+00:00,10000.0
2025-08-19 07:47:18.593853+00:00,10000.0
2025-08-19 08:47:18.593853+00:00,10000.0
2025-08-19 09:47:18.593853+00:00,10000.0
2025-08-19 10:47:18.593853+00:00,10000.0
2025-08-19 11:47:18.593853+00:00,10000.0
2025-08-19 12:47:18.593853+00:00,10000.0
2025-08-19 13:47:18.593853+00:00,10000.0
2025-08-19 14:47:18.593853+00:00,10000.0
2025-08-19 15:47:18.593853+00:00,10000.0
2025-08-19 16:47:18.593853+00:00,10000.0
2025-08-19 17:47:18.593853+00:00,10000.0
2025-08-19 18:47:18.593853+00:00,10000.0
2025-08-19 19:47:18.593853+00:00,10000.0
2025-08-19 20:47:18.593853+00:00,10000.0
2025-08-19 21:47:18.593853+00:00,10000.0
2025-08-19 22:47:18.593853+00:00,10000.0
2025-08-19 23:47:18.593853+00:00,10000.0
2025-08-20 00:47:18.593853+00:00,10000.0
2025-08-20 01:47:18.593853+00:00,10000.0
2025-08-20 02:47:18.593853+00:00,10000.0
2025-08-20 03:47:18.593853+00:00,10000.0
2025-08-20 04:47:18.593853+00:00,10000.0
2025-08-20 05:47:18.593853+00:00,10000.0
2025-08-20 06:47:18.593853+00:00,10000.0
2025-08-20 07:47:18.593853+00:00,10000.0
2025-08-20 08:47:18.593853+00:00,10000.0
2025-08-20 09:47:18.593853+00:00,10000.0
2025-08-20 10:47:18.593853+00:00,10000.0
2025-08-20 11:47:18.593853+00:00,10000.0
2025-08-20 12:47:18.593853+00:00,10000.0
2025-08-20 13:47:18.593853+00:00,10000.0
2025-08-20 14:47:18.593853+00:00,10000.0
2025-08-20 15:47:18.593853+00:00,10000.0
2025-08-20 16:47:18.593853+00:00,10000.0
2025-08-20 17:47:18.593853+00:00,10000.0
2025-08-20 18:47:18.593853+00:00,10000.0
2025-08-20 19:47:18.593853+00:00,10000.0
2025-08-20 20:47:18.593853+00:00,10000.0
2025-08-20 21:47:18.593853+00:00,10024.85196857661
2025-08-20 22:47:18.593853+00:00,10024.85196857661
2025-08-20 23:47:18.593853+00:00,10024.85196857661
2025-08-21 00:47:18.593853+00:00,10024.85196857661
2025-08-21 01:47:18.593853+00:00,10024.85196857661
2025-08-21 02:47:18.593853+00:00,10024.85196857661
2025-08-21 03:47:18.593853+00:00,10024.85196857661
2025-08-21 04:47:18.593853+00:00,10024.85196857661
2025-08-21 05:47:18.593853+00:00,10024.85196857661
2025-08-21 06:47:18.593853+00:00,10024.85196857661
2025-08-21 07:47:18.593853+00:00,10024.85196857661
2025-08-21 08:47:18.593853+00:00,10024.85196857661
2025-08-21 09:47:18.593853+00:00,10024.85196857661
2025-08-21 10:47:18.593853+00:00,10024.85196857661
2025-08-21 11:47:18.593853+00:00,10024.85196857661
2025-08-21 12:47:18.593853+00:00,10024.85196857661
2025-08-21 13:47:18.593853+00:00,10024.85196857661
2025-08-21 14:47:18.593853+00:00,10024.85196857661
2025-08-21 15:47:18.593853+00:00,10024.85196857661
2025-08-21 16:47:18.593853+00:00,10024.85196857661
2025-08-21 17:47:18.593853+00:00,10024.85196857661
2025-08-21 18:47:18.593853+00:00,10024.85196857661
2025-08-21 19:47:18.593853+00:00,10024.85196857661
2025-08-21 20:47:18.593853+00:00,10024.85196857661
2025-08-21 21:47:18.593853+00:00,10024.85196857661
2025-08-21 22:47:18.593853+00:00,10024.85196857661
2025-08-21 23:47:18.593853+00:00,10024.85196857661
2025-08-22 00:47:18.593853+00:00,10024.85196857661
2025-08-22 01:47:18.593853+00:00,10024.85196857661
2025-08-22 02:47:18.593853+00:00,10024.85196857661
2025-08-22 03:47:18.593853+00:00,10024.85196857661
2025-08-22 04:47:18.593853+00:00,10024.85196857661
2025-08-22 05:47:18.593853+00:00,10024.85196857661
2025-08-22 06:47:18.593853+00:00,10024.85196857661
2025-08-22 07:47:18.593853+00:00,10024.85196857661
2025-08-22 08:47:18.593853+00:00,10024.85196857661
2025-08-22 09:47:18.593853+00:00,10024.85196857661
2025-08-22 10:47:18.593853+00:00,10024.85196857661
2025-08-22 11:47:18.593853+00:00,10024.85196857661
2025-08-22 12:47:18.593853+00:00,10024.85196857661
2025-08-22 13:47:18.593853+00:00,10024.85196857661
2025-08-22 14:47:18.593853+00:00,10024.85196857661
2025-08-22 15:47:18.593853+00:00,10024.85196857661
2025-08-22 16:47:18.593853+00:00,10024.85196857661
2025-08-22 17:47:18.593853+00:00,10024.85196857661
2025-08-22 18:47:18.593853+00:00,10024.85196857661
2025-08-22 19:47:18.593853+00:00,10024.85196857661
2025-08-22 20:47:18.593853+00:00,10024.85196857661
2025-08-22 21:47:18.593853+00:00,10024.85196857661
2025-08-22 22:47:18.593853+00:00,10024.85196857661
2025-08-22 23:47:18.593853+00:00,10024.85196857661
2025-08-23 00:47:18.593853+00:00,10024.85196857661
2025-08-23 01:47:18.593853+00:00,10024.85196857661
2025-08-23 02:47:18.593853+00:00,10024.85196857661
2025-08-23 03:47:18.593853+00:00,10024.85196857661
2025-08-23 04:47:18.593853+00:00,10024.85196857661
2025-08-23 05:47:18.593853+00:00,10024.85196857661
2025-08-23 06:47:18.593853+00:00,10024.85196857661
2025-08-23 07:47:18.593853+00:00,10024.85196857661
2025-08-23 08:47:18.593853+00:00,10024.85196857661
2025-08-23 09:47:18.593853+00:00,10024.85196857661
2025-08-23 10:47:18.593853+00:00,10024.85196857661
2025-08-23 11:47:18.593853+00:00,10024.85196857661
2025-08-23 12:47:18.593853+00:00,10024.85196857661
2025-08-23 13:47:18.593853+00:00,10024.85196857661
2025-08-23 14:47:18.593853+00:00,10024.85196857661
2025-08-23 15:47:18.593853+00:00,10024.85196857661
2025-08-23 16:47:18.593853+00:00,10024.85196857661
2025-08-23 17:47:18.593853+00:00,10024.85196857661
2025-08-23 18:47:18.593853+00:00,10024.85196857661
2025-08-23 19:47:18.593853+00:00,10024.85196857661
2025-08-23 20:47:18.593853+00:00,10024.85196857661
2025-08-23 21:47:18.593853+00:00,10024.85196857661
2025-08-23 22:47:18.593853+00:00,10024.85196857661
2025-08-23 23:47:18.593853+00:00,10024.85196857661
2025-08-24 00:47:18.593853+00:00,10024.85196857661
2025-08-24 01:47:18.593853+00:00,10024.85196857661
2025-08-24 02:47:18.593853+00:00,10024.85196857661
2025-08-24 03:47:18.593853+00:00,10024.85196857661
2025-08-24 04:47:18.593853+00:00,10024.85196857661
2025-08-24 05:47:18.593853+00:00,10024.85196857661
2025-08-24 06:47:18.593853+00:00,10024.85196857661
2025-08-24 07:47:18.593853+00:00,10024.85196857661
2025-08-24 08:47:18.593853+00:00,10024.85196857661
2025-08-24 09:47:18.593853+00:00,10024.85196857661
2025-08-24 10:47:18.593853+00:00,10024.85196857661
2025-08-24 11:47:18.593853+00:00,10024.85196857661
2025-08-24 12:47:18.593853+00:00,10024.85196857661
2025-08-24 13:47:18.593853+00:00,10024.85196857661
2025-08-24 14:47:18.593853+00:00,10024.85196857661
2025-08-24 15:47:18.593853+00:00,10024.85196857661
