,returns
2025-08-07 23:45:35.529016+00:00,-0.0
2025-08-08 00:45:35.529016+00:00,0.0
2025-08-08 01:45:35.529016+00:00,-0.00561342102923068
2025-08-08 02:45:35.529016+00:00,0.007986795992857232
2025-08-08 03:45:35.529016+00:00,-0.0004146264116807741
2025-08-08 04:45:35.529016+00:00,-0.007187876674857874
2025-08-08 05:45:35.529016+00:00,0.0014588933743473476
2025-08-08 06:45:35.529016+00:00,0.0018533288461100028
2025-08-08 07:45:35.529016+00:00,-0.005840717528047268
2025-08-08 08:45:35.529016+00:00,-0.007353359189783526
2025-08-08 09:45:35.529016+00:00,0.00771023522660097
2025-08-08 10:45:35.529016+00:00,-0.003353845767950725
2025-08-08 11:45:35.529016+00:00,-0.0022798865334517915
2025-08-08 12:45:35.529016+00:00,0.0043524029005508336
2025-08-08 13:45:35.529016+00:00,0.004917310837618594
2025-08-08 14:45:35.529016+00:00,0.0034704968498553423
2025-08-08 15:45:35.529016+00:00,-0.0032266527700325343
2025-08-08 16:45:35.529016+00:00,0.0010641191921088033
2025-08-08 17:45:35.529016+00:00,-0.0020451817058282362
2025-08-08 18:45:35.529016+00:00,-0.000984622087572773
2025-08-08 19:45:35.529016+00:00,-0.003660726637993883
2025-08-08 20:45:35.529016+00:00,0.010959646514048682
2025-08-08 21:45:35.529016+00:00,-0.00010911457864093421
2025-08-08 22:45:35.529016+00:00,-0.013154638189607604
2025-08-08 23:45:35.529016+00:00,0.005721106101559625
2025-08-09 00:45:35.529016+00:00,-0.007051043633557685
2025-08-09 01:45:35.529016+00:00,0.00013547744327802036
2025-08-09 02:45:35.529016+00:00,-0.0
2025-08-09 03:45:35.529016+00:00,0.0
2025-08-09 04:45:35.529016+00:00,-0.0
2025-08-09 05:45:35.529016+00:00,-0.0
2025-08-09 06:45:35.529016+00:00,0.0
2025-08-09 07:45:35.529016+00:00,0.0
2025-08-09 08:45:35.529016+00:00,-0.0
2025-08-09 09:45:35.529016+00:00,0.0
2025-08-09 10:45:35.529016+00:00,0.0
2025-08-09 11:45:35.529016+00:00,-0.0
2025-08-09 12:45:35.529016+00:00,0.0
2025-08-09 13:45:35.529016+00:00,-0.00885670872457681
2025-08-09 14:45:35.529016+00:00,0.0025220030488588563
2025-08-09 15:45:35.529016+00:00,0.004067477714587264
2025-08-09 16:45:35.529016+00:00,-0.005031327987286449
2025-08-09 17:45:35.529016+00:00,-0.00021526726375131755
2025-08-09 18:45:35.529016+00:00,0.0043972098735793885
2025-08-09 19:45:35.529016+00:00,-0.0006783150280963435
2025-08-09 20:45:35.529016+00:00,-0.007198754249983175
2025-08-09 21:45:35.529016+00:00,-0.0008701324750193251
2025-08-09 22:45:35.529016+00:00,0.008122033629910819
2025-08-09 23:45:35.529016+00:00,0.005512525453237993
2025-08-10 00:45:35.529016+00:00,0.002271521724800163
2025-08-10 01:45:35.529016+00:00,0.004538884951675204
2025-08-10 02:45:35.529016+00:00,-0.0060794458109599825
2025-08-10 03:45:35.529016+00:00,-0.0038696725854954206
2025-08-10 04:45:35.529016+00:00,-0.004688018539596328
2025-08-10 05:45:35.529016+00:00,0.000648050378658116
2025-08-10 06:45:35.529016+00:00,-0.0056132315456128845
2025-08-10 07:45:35.529016+00:00,0.00397723315467835
2025-08-10 08:45:35.529016+00:00,0.0011495171608639776
2025-08-10 09:45:35.529016+00:00,0.00019453875160468925
2025-08-10 10:45:35.529016+00:00,-0.0019017406458299302
2025-08-10 11:45:35.529016+00:00,0.002083367049732887
2025-08-10 12:45:35.529016+00:00,-0.0004721071036769553
2025-08-10 13:45:35.529016+00:00,0.0
2025-08-10 14:45:35.529016+00:00,-0.0
2025-08-10 15:45:35.529016+00:00,0.0
2025-08-10 16:45:35.529016+00:00,0.0
2025-08-10 17:45:35.529016+00:00,-0.0
2025-08-10 18:45:35.529016+00:00,0.0
2025-08-10 19:45:35.529016+00:00,-0.0
2025-08-10 20:45:35.529016+00:00,-0.0
2025-08-10 21:45:35.529016+00:00,-0.0
2025-08-10 22:45:35.529016+00:00,-0.0
2025-08-10 23:45:35.529016+00:00,0.0
2025-08-11 00:45:35.529016+00:00,-0.0
2025-08-11 01:45:35.529016+00:00,-0.0
2025-08-11 02:45:35.529016+00:00,-0.0
2025-08-11 03:45:35.529016+00:00,-0.0
2025-08-11 04:45:35.529016+00:00,0.0
2025-08-11 05:45:35.529016+00:00,0.0
2025-08-11 06:45:35.529016+00:00,0.0
2025-08-11 07:45:35.529016+00:00,-0.0
2025-08-11 08:45:35.529016+00:00,-0.0
2025-08-11 09:45:35.529016+00:00,-0.0
2025-08-11 10:45:35.529016+00:00,-0.0
2025-08-11 11:45:35.529016+00:00,0.0
2025-08-11 12:45:35.529016+00:00,0.0
2025-08-11 13:45:35.529016+00:00,-0.0
2025-08-11 14:45:35.529016+00:00,0.0
2025-08-11 15:45:35.529016+00:00,0.0
2025-08-11 16:45:35.529016+00:00,0.0
2025-08-11 17:45:35.529016+00:00,-0.0
2025-08-11 18:45:35.529016+00:00,0.005172410265431722
2025-08-11 19:45:35.529016+00:00,0.004241594869093257
2025-08-11 20:45:35.529016+00:00,0.00018989544043290785
2025-08-11 21:45:35.529016+00:00,-0.001657415584391253
2025-08-11 22:45:35.529016+00:00,-0.0004093017092463569
2025-08-11 23:45:35.529016+00:00,0.0020008855496493894
2025-08-12 00:45:35.529016+00:00,0.0017731369950468867
2025-08-12 01:45:35.529016+00:00,-0.0004099854426876659
2025-08-12 02:45:35.529016+00:00,-0.005835834194879874
2025-08-12 03:45:35.529016+00:00,0.0011329506103814335
2025-08-12 04:45:35.529016+00:00,0.0005445464594595606
2025-08-12 05:45:35.529016+00:00,0.0021857641218179236
2025-08-12 06:45:35.529016+00:00,-0.0030302260738891418
2025-08-12 07:45:35.529016+00:00,0.004473814920710639
2025-08-12 08:45:35.529016+00:00,-0.009993409901262296
2025-08-12 09:45:35.529016+00:00,-0.00204458296080412
2025-08-12 10:45:35.529016+00:00,-0.0011141138655081928
2025-08-12 11:45:35.529016+00:00,-0.0025444521404127673
2025-08-12 12:45:35.529016+00:00,0.008931169670104433
2025-08-12 13:45:35.529016+00:00,-0.008808630775546389
2025-08-12 14:45:35.529016+00:00,-0.0024590922340901322
2025-08-12 15:45:35.529016+00:00,-0.0
2025-08-12 16:45:35.529016+00:00,-0.0
2025-08-12 17:45:35.529016+00:00,0.0
2025-08-12 18:45:35.529016+00:00,-0.0
2025-08-12 19:45:35.529016+00:00,-0.0
2025-08-12 20:45:35.529016+00:00,-0.0
2025-08-12 21:45:35.529016+00:00,0.0
2025-08-12 22:45:35.529016+00:00,-0.0
2025-08-12 23:45:35.529016+00:00,-0.0
2025-08-13 00:45:35.529016+00:00,-0.0
2025-08-13 01:45:35.529016+00:00,-0.0
2025-08-13 02:45:35.529016+00:00,0.0
2025-08-13 03:45:35.529016+00:00,0.0
2025-08-13 04:45:35.529016+00:00,-0.0
2025-08-13 05:45:35.529016+00:00,-0.0
2025-08-13 06:45:35.529016+00:00,-0.0
2025-08-13 07:45:35.529016+00:00,0.0
2025-08-13 08:45:35.529016+00:00,-0.0
2025-08-13 09:45:35.529016+00:00,-0.0
2025-08-13 10:45:35.529016+00:00,0.0
2025-08-13 11:45:35.529016+00:00,0.0
2025-08-13 12:45:35.529016+00:00,-0.0
2025-08-13 13:45:35.529016+00:00,0.0
2025-08-13 14:45:35.529016+00:00,-0.0
2025-08-13 15:45:35.529016+00:00,-0.0
2025-08-13 16:45:35.529016+00:00,0.0
2025-08-13 17:45:35.529016+00:00,-0.0007339353897639908
2025-08-13 18:45:35.529016+00:00,-0.001100258120878883
2025-08-13 19:45:35.529016+00:00,0.0030496364995651337
2025-08-13 20:45:35.529016+00:00,0.0011647524742370852
2025-08-13 21:45:35.529016+00:00,0.007574208330898724
2025-08-13 22:45:35.529016+00:00,0.0023147975720281266
2025-08-13 23:45:35.529016+00:00,0.005789383549773541
2025-08-14 00:45:35.529016+00:00,0.00547004588989064
2025-08-14 01:45:35.529016+00:00,0.009262533492146785
2025-08-14 02:45:35.529016+00:00,-0.007013709003251378
2025-08-14 03:45:35.529016+00:00,-0.0036751826233039075
2025-08-14 04:45:35.529016+00:00,0.002350886213041914
2025-08-14 05:45:35.529016+00:00,0.007310418969625587
2025-08-14 06:45:35.529016+00:00,0.002806522608619799
2025-08-14 07:45:35.529016+00:00,0.0022144681930855725
2025-08-14 08:45:35.529016+00:00,0.005253949103769973
2025-08-14 09:45:35.529016+00:00,0.0017098866293412396
2025-08-14 10:45:35.529016+00:00,0.0022229079416293818
2025-08-14 11:45:35.529016+00:00,0.0022406937808840954
2025-08-14 12:45:35.529016+00:00,-0.0006986374967733466
2025-08-14 13:45:35.529016+00:00,-0.0010015449436838741
2025-08-14 14:45:35.529016+00:00,0.0017304129720889794
2025-08-14 15:45:35.529016+00:00,0.0010189704169982772
2025-08-14 16:45:35.529016+00:00,0.0002494554793974757
2025-08-14 17:45:35.529016+00:00,0.0030070557120966956
2025-08-14 18:45:35.529016+00:00,-0.0014221563414555938
2025-08-14 19:45:35.529016+00:00,0.0020935873382637027
2025-08-14 20:45:35.529016+00:00,0.0029627934178986237
2025-08-14 21:45:35.529016+00:00,0.0008220132767746691
2025-08-14 22:45:35.529016+00:00,-0.007263849436092817
2025-08-14 23:45:35.529016+00:00,4.758788624337207e-05
2025-08-15 00:45:35.529016+00:00,0.0004408061593184076
2025-08-15 01:45:35.529016+00:00,0.004447496443607646
2025-08-15 02:45:35.529016+00:00,-0.0015395037915650889
2025-08-15 03:45:35.529016+00:00,-0.0012955557744910307
2025-08-15 04:45:35.529016+00:00,0.005136427400594723
2025-08-15 05:45:35.529016+00:00,-0.0005154495582172514
2025-08-15 06:45:35.529016+00:00,-0.00270716459580167
2025-08-15 07:45:35.529016+00:00,-0.0008951501753743374
2025-08-15 08:45:35.529016+00:00,-0.0032753683173518677
2025-08-15 09:45:35.529016+00:00,0.0038252164025378566
2025-08-15 10:45:35.529016+00:00,-0.003129944189834477
2025-08-15 11:45:35.529016+00:00,0.003635737518409732
2025-08-15 12:45:35.529016+00:00,0.0006136948105963658
2025-08-15 13:45:35.529016+00:00,0.001573133304885177
2025-08-15 14:45:35.529016+00:00,-0.00012218228495253225
2025-08-15 15:45:35.529016+00:00,0.0019428347081489328
2025-08-15 16:45:35.529016+00:00,0.003928562042870176
2025-08-15 17:45:35.529016+00:00,-0.001681770516401615
2025-08-15 18:45:35.529016+00:00,0.003301335828594487
2025-08-15 19:45:35.529016+00:00,0.0
2025-08-15 20:45:35.529016+00:00,0.0
2025-08-15 21:45:35.529016+00:00,-0.004756030010138135
2025-08-15 22:45:35.529016+00:00,0.0
2025-08-15 23:45:35.529016+00:00,-0.0030652778709703288
2025-08-16 00:45:35.529016+00:00,0.0006095618241781509
2025-08-16 01:45:35.529016+00:00,0.0
2025-08-16 02:45:35.529016+00:00,0.0
2025-08-16 03:45:35.529016+00:00,-0.007828968471539133
2025-08-16 04:45:35.529016+00:00,-0.007802061228169066
2025-08-16 05:45:35.529016+00:00,0.0015982719979212856
2025-08-16 06:45:35.529016+00:00,-0.004816731252536566
2025-08-16 07:45:35.529016+00:00,-0.0035824406550193366
2025-08-16 08:45:35.529016+00:00,0.0031513708844950195
2025-08-16 09:45:35.529016+00:00,-0.0
2025-08-16 10:45:35.529016+00:00,0.0
2025-08-16 11:45:35.529016+00:00,0.0
2025-08-16 12:45:35.529016+00:00,-0.0
2025-08-16 13:45:35.529016+00:00,-0.0
2025-08-16 14:45:35.529016+00:00,0.0
2025-08-16 15:45:35.529016+00:00,0.0
2025-08-16 16:45:35.529016+00:00,-0.0
2025-08-16 17:45:35.529016+00:00,0.0
2025-08-16 18:45:35.529016+00:00,0.0
2025-08-16 19:45:35.529016+00:00,0.0
2025-08-16 20:45:35.529016+00:00,0.0
2025-08-16 21:45:35.529016+00:00,0.0
2025-08-16 22:45:35.529016+00:00,0.0
2025-08-16 23:45:35.529016+00:00,0.0
2025-08-17 00:45:35.529016+00:00,0.0
2025-08-17 01:45:35.529016+00:00,0.0
2025-08-17 02:45:35.529016+00:00,0.0
2025-08-17 03:45:35.529016+00:00,0.0
2025-08-17 04:45:35.529016+00:00,0.0
2025-08-17 05:45:35.529016+00:00,0.0
2025-08-17 06:45:35.529016+00:00,0.0
2025-08-17 07:45:35.529016+00:00,0.0
2025-08-17 08:45:35.529016+00:00,-0.005471328210653659
2025-08-17 09:45:35.529016+00:00,-0.005470074001652558
2025-08-17 10:45:35.529016+00:00,0.001923450271283711
2025-08-17 11:45:35.529016+00:00,-0.0012055798779233573
2025-08-17 12:45:35.529016+00:00,0.005059080042543185
2025-08-17 13:45:35.529016+00:00,0.00012650285471837996
2025-08-17 14:45:35.529016+00:00,-0.0022111482628262014
2025-08-17 15:45:35.529016+00:00,-0.0017479465732445076
2025-08-17 16:45:35.529016+00:00,-0.0
2025-08-17 17:45:35.529016+00:00,-0.0
2025-08-17 18:45:35.529016+00:00,0.0
2025-08-17 19:45:35.529016+00:00,0.0
2025-08-17 20:45:35.529016+00:00,0.0
2025-08-17 21:45:35.529016+00:00,0.0
2025-08-17 22:45:35.529016+00:00,0.0
2025-08-17 23:45:35.529016+00:00,0.0
2025-08-18 00:45:35.529016+00:00,0.0
2025-08-18 01:45:35.529016+00:00,0.0
2025-08-18 02:45:35.529016+00:00,0.0
2025-08-18 03:45:35.529016+00:00,-0.0
2025-08-18 04:45:35.529016+00:00,0.0
2025-08-18 05:45:35.529016+00:00,0.0
2025-08-18 06:45:35.529016+00:00,0.0
2025-08-18 07:45:35.529016+00:00,0.0
2025-08-18 08:45:35.529016+00:00,0.0
2025-08-18 09:45:35.529016+00:00,0.0
2025-08-18 10:45:35.529016+00:00,0.0
2025-08-18 11:45:35.529016+00:00,0.0
2025-08-18 12:45:35.529016+00:00,0.0
2025-08-18 13:45:35.529016+00:00,0.0
2025-08-18 14:45:35.529016+00:00,0.0
2025-08-18 15:45:35.529016+00:00,0.0
2025-08-18 16:45:35.529016+00:00,-0.0019038350754657651
2025-08-18 17:45:35.529016+00:00,0.0
2025-08-18 18:45:35.529016+00:00,-0.0015277915440881085
2025-08-18 19:45:35.529016+00:00,-0.005170725543912957
2025-08-18 20:45:35.529016+00:00,-0.0012591906229114658
2025-08-18 21:45:35.529016+00:00,-0.0019393980238769926
2025-08-18 22:45:35.529016+00:00,0.0
2025-08-18 23:45:35.529016+00:00,-0.0
2025-08-19 00:45:35.529016+00:00,-0.0
2025-08-19 01:45:35.529016+00:00,-0.0
2025-08-19 02:45:35.529016+00:00,-0.0
2025-08-19 03:45:35.529016+00:00,0.0
2025-08-19 04:45:35.529016+00:00,-0.0
2025-08-19 05:45:35.529016+00:00,0.0
2025-08-19 06:45:35.529016+00:00,0.0
2025-08-19 07:45:35.529016+00:00,0.0
2025-08-19 08:45:35.529016+00:00,0.0
2025-08-19 09:45:35.529016+00:00,0.0
2025-08-19 10:45:35.529016+00:00,0.0
2025-08-19 11:45:35.529016+00:00,0.0
2025-08-19 12:45:35.529016+00:00,0.0
2025-08-19 13:45:35.529016+00:00,0.0
2025-08-19 14:45:35.529016+00:00,0.0
2025-08-19 15:45:35.529016+00:00,0.0
2025-08-19 16:45:35.529016+00:00,0.0
2025-08-19 17:45:35.529016+00:00,0.0
2025-08-19 18:45:35.529016+00:00,0.0
2025-08-19 19:45:35.529016+00:00,0.0
2025-08-19 20:45:35.529016+00:00,0.0
2025-08-19 21:45:35.529016+00:00,0.0
2025-08-19 22:45:35.529016+00:00,0.0
2025-08-19 23:45:35.529016+00:00,0.0
2025-08-20 00:45:35.529016+00:00,-0.007578768343502351
2025-08-20 01:45:35.529016+00:00,-0.005005825432556343
2025-08-20 02:45:35.529016+00:00,8.661965815459638e-05
2025-08-20 03:45:35.529016+00:00,0.005114715239049827
2025-08-20 04:45:35.529016+00:00,-0.00043533204234535994
2025-08-20 05:45:35.529016+00:00,-0.0019088701831680988
2025-08-20 06:45:35.529016+00:00,-0.0
2025-08-20 07:45:35.529016+00:00,0.0
2025-08-20 08:45:35.529016+00:00,0.0
2025-08-20 09:45:35.529016+00:00,0.0
2025-08-20 10:45:35.529016+00:00,0.0
2025-08-20 11:45:35.529016+00:00,0.0
2025-08-20 12:45:35.529016+00:00,-0.0
2025-08-20 13:45:35.529016+00:00,-0.0
2025-08-20 14:45:35.529016+00:00,-0.0
2025-08-20 15:45:35.529016+00:00,0.0
2025-08-20 16:45:35.529016+00:00,-0.0
2025-08-20 17:45:35.529016+00:00,-0.0
2025-08-20 18:45:35.529016+00:00,0.0
2025-08-20 19:45:35.529016+00:00,-0.0
2025-08-20 20:45:35.529016+00:00,0.0
2025-08-20 21:45:35.529016+00:00,-0.0
2025-08-20 22:45:35.529016+00:00,0.0
2025-08-20 23:45:35.529016+00:00,0.0
2025-08-21 00:45:35.529016+00:00,0.0
2025-08-21 01:45:35.529016+00:00,-0.0
2025-08-21 02:45:35.529016+00:00,0.0
2025-08-21 03:45:35.529016+00:00,-0.0
2025-08-21 04:45:35.529016+00:00,0.0
2025-08-21 05:45:35.529016+00:00,0.0
2025-08-21 06:45:35.529016+00:00,0.0
2025-08-21 07:45:35.529016+00:00,-0.0
2025-08-21 08:45:35.529016+00:00,0.0
2025-08-21 09:45:35.529016+00:00,0.0
2025-08-21 10:45:35.529016+00:00,-0.0
2025-08-21 11:45:35.529016+00:00,-0.0005162900028211594
2025-08-21 12:45:35.529016+00:00,-0.0010534434149737093
2025-08-21 13:45:35.529016+00:00,0.0
2025-08-21 14:45:35.529016+00:00,0.0
2025-08-21 15:45:35.529016+00:00,0.0
2025-08-21 16:45:35.529016+00:00,0.0
2025-08-21 17:45:35.529016+00:00,0.0
2025-08-21 18:45:35.529016+00:00,-0.010788631634847112
2025-08-21 19:45:35.529016+00:00,0.001501955095977392
2025-08-21 20:45:35.529016+00:00,0.0037529373121971688
2025-08-21 21:45:35.529016+00:00,0.0
2025-08-21 22:45:35.529016+00:00,0.0
2025-08-21 23:45:35.529016+00:00,0.0
2025-08-22 00:45:35.529016+00:00,0.0
2025-08-22 01:45:35.529016+00:00,0.0
2025-08-22 02:45:35.529016+00:00,0.0
2025-08-22 03:45:35.529016+00:00,0.0
2025-08-22 04:45:35.529016+00:00,0.0
2025-08-22 05:45:35.529016+00:00,0.0
2025-08-22 06:45:35.529016+00:00,0.0
2025-08-22 07:45:35.529016+00:00,0.0
2025-08-22 08:45:35.529016+00:00,0.0
2025-08-22 09:45:35.529016+00:00,-0.007138981371072606
2025-08-22 10:45:35.529016+00:00,0.0
2025-08-22 11:45:35.529016+00:00,-0.008290453901415917
2025-08-22 12:45:35.529016+00:00,0.0008991788018033464
2025-08-22 13:45:35.529016+00:00,0.0
2025-08-22 14:45:35.529016+00:00,0.0
2025-08-22 15:45:35.529016+00:00,0.0
2025-08-22 16:45:35.529016+00:00,0.0
2025-08-22 17:45:35.529016+00:00,0.0
2025-08-22 18:45:35.529016+00:00,0.0
2025-08-22 19:45:35.529016+00:00,0.0
2025-08-22 20:45:35.529016+00:00,0.0
2025-08-22 21:45:35.529016+00:00,0.0
2025-08-22 22:45:35.529016+00:00,0.0
2025-08-22 23:45:35.529016+00:00,0.0
2025-08-23 00:45:35.529016+00:00,0.0
2025-08-23 01:45:35.529016+00:00,0.0
2025-08-23 02:45:35.529016+00:00,0.0
2025-08-23 03:45:35.529016+00:00,-0.005068535063599389
2025-08-23 04:45:35.529016+00:00,-0.0013285600316353952
2025-08-23 05:45:35.529016+00:00,-0.0014512487790472317
2025-08-23 06:45:35.529016+00:00,-0.00998809551453772
2025-08-23 07:45:35.529016+00:00,-0.0
2025-08-23 08:45:35.529016+00:00,-0.0
2025-08-23 09:45:35.529016+00:00,0.0
2025-08-23 10:45:35.529016+00:00,0.0
2025-08-23 11:45:35.529016+00:00,0.0
2025-08-23 12:45:35.529016+00:00,-0.0
2025-08-23 13:45:35.529016+00:00,-0.0
2025-08-23 14:45:35.529016+00:00,0.0
2025-08-23 15:45:35.529016+00:00,0.0
2025-08-23 16:45:35.529016+00:00,-0.0
2025-08-23 17:45:35.529016+00:00,-0.0
2025-08-23 18:45:35.529016+00:00,-0.0
2025-08-23 19:45:35.529016+00:00,0.0
2025-08-23 20:45:35.529016+00:00,-0.0
2025-08-23 21:45:35.529016+00:00,0.0
2025-08-23 22:45:35.529016+00:00,0.0
2025-08-23 23:45:35.529016+00:00,0.0
2025-08-24 00:45:35.529016+00:00,-0.0
2025-08-24 01:45:35.529016+00:00,0.0
2025-08-24 02:45:35.529016+00:00,-0.0
2025-08-24 03:45:35.529016+00:00,0.0
2025-08-24 04:45:35.529016+00:00,0.0
2025-08-24 05:45:35.529016+00:00,-0.003217112227733465
